ID;NAME;STARS;LATITUDE;LONGITUDE;DESTINATION
413237;Soft Catedral;3;-41,165,648;-71,438,825;Bariloche
414451;Arakur Ushuaia Resort & Spa;5;-54,787,925;-68,263,674;Ushuaia
414451;Arakur Ushuaia Resort & Spa;5;-54,784,020;-68,259,440;Ushuaia
417636;On Aparts Hotel Design;3;-31,423,655;-64,185,054;Córdoba
417636;Selina Nueva Cordoba;3;-31,423,660;-64,185,020;Córdoba
417636;Selina Nueva Cordoba;3;-31,423,659;-64,185,023;Córdoba
417907;Mérit San Telmo;3;-34,610,548;-58,377,647;Ciudad de Buenos Aires
418066;Esmeralda Palace Hotel;3;-34,602,193;-58,378,113;Ciudad de Buenos Aires
418066;Esmeralda Palace Hotel;3;-34,602,100;-58,378,030;Ciudad de Buenos Aires
419357;BA Stop Hostel;2;-34,608,570;-58,383,360;Ciudad de Buenos Aires
419358;Hotel Comahue Business;3;-38,950,880;-68,057,870;Neuquen
419358;Hotel Comahue Business;3;-38,950,813;-68,057,936;Neuquen
419360;Own Grand Palermo Soho;3;-34,586,142;-58,424,228;Ciudad de Buenos Aires
419361;Roberta Rosa de Fontana Suites;3;-32,947,444;-60,641,346;Rosario
419361;Roberta Rosa de Fontana Suites;3;-32,947,420;-60,641,400;Rosario
419362;Santiago Hotel;2;-31,416,505;-64,176,829;Córdoba
419363;Tango de Mayo Hotel;4;-34,609,400;-58,386,131;Ciudad de Buenos Aires
419444;America;2;-31,541,710;-68,509,920;San Juan
419459;Las Marianas Hotel;3;-41,137,298;-71,314,971;Bariloche
422365;1828 Smart Hotel;5;-34,585,599;-58,430,070;Ciudad de Buenos Aires
422365;1828 Smart Hotel;5;-34,585,580;-58,430,120;Ciudad de Buenos Aires
422537;Howard Johnson by Wyndham Yerba Buena;3;-26,815,070;-65,285,450;San Miguel de Tucuman
422537;Howard Johnson by Wyndham Yerba Buena;3;-26,814,830;-65,285,300;San Miguel de Tucuman
422537;Howard Johnson Yerba Buena;3;-26,815,070;-65,285,450;San Miguel de Tucuman
422538;Rosario Suites;3;-32,959,900;-60,634,230;Rosario
424250;Hotel de la Cité;3;-32,950,720;-60,637,740;Rosario
424250;Hotel de la Cité;3;-32,950,622;-60,637,639;Rosario
424670;Play Hostel Arcos;2;-34,581,080;-58,426,690;Ciudad de Buenos Aires
424670;Play Hostel Arcos;2;-34,581,050;-58,426,616;Ciudad de Buenos Aires
424677;Bulnes Eco Suites;4;-34,589,371;-58,412,744;Ciudad de Buenos Aires
429503;Las Moras Hotel;3;-24,731,457;-65,487,770;Salta
429653;Mercure Iguazu Hotel Iru;5;-25,611,930;-54,551,690;Iguazú
429653;Mercure Iguazu Hotel Iru;5;-25,603,115;-54,551,046;Iguazú
431045;Alexander Hotel;3;-25,597,760;-54,570,510;Iguazú
431048;Bet Hotel;2;-34,615,766;-58,402,835;Ciudad de Buenos Aires
431059;Konke Hotel & Sabores;3;-50,341,276;-72,248,364;El Calafate
431059;Konke Hotel & Sabores;3;-50,340,964;-72,248,148;El Calafate
431060;Laerte Hotel Mendoza;2;-32,885,255;-68,849,242;Mendoza
431061;Complejo Las Hoyas;3;-31,394,110;-64,562,030;Villa Carlos Paz
431061;Complejo Las Hoyas;3;-31,394,056;-64,562,079;Villa Carlos Paz
431064;Palo Santo Hotel;4;-34,578,959;-58,432,293;Ciudad de Buenos Aires
431070;Hotel Selby;3;-31,536,388;-68,521,496;San Juan
431071;Terra Iguazú Apart Hotel;2;-25,605,528;-54,576,337;Iguazú
431071;Terra Iguazú Apart Hotel;2;-25,605,491;-54,576,408;Iguazú
431074;Villa La Font Apart Hotel & Spa;3;-31,389,380;-64,494,260;Villa Carlos Paz
431074;Villa la Font Apart Hotel & Spa;3;-31,389,300;-64,494,300;Villa Carlos Paz
431074;Villa La Font Apart Hotel & Spa;3;-31,389,260;-64,494,290;Villa Carlos Paz
431308;Hosteria El Paraiso;3;-49,331,300;-72,889,430;El Chalten
431308;Hosteria El Paraiso;3;-49,331,214;-72,889,253;El Chalten
431346;Yrigoyen 111 Hotel;3;-31,422,070;-64,188,020;Córdoba
431346;Yrigoyen 111 Hotel;3;-31,421,640;-64,187,890;Córdoba
431388;Raices Amambai Lodges;4;-25,596,180;-54,588,190;Iguazú
431388;Raíces Esturión Lodge;4;-25,596,310;-54,586,650;Iguazú
431390;Hub Porteño;4;-34,588,432;-58,386,411;Ciudad de Buenos Aires
431551;Puerto Norte Design Hotel;4;-32,923,898;-60,664,538;Rosario
431551;Puerto Norte Design Hotel;4;-32,923,170;-60,665,070;Rosario
432584;Apart del Lago;3;-41,121,489;-71,395,356;Bariloche
432584;Apart del Lago;3;-41,121,173;-71,396,032;Bariloche
433848;Arribo Buenos Aires Hotel Boutique;3;-34,611,380;-58,374,860;Ciudad de Buenos Aires
434593;HTL 9 DE JULIO;4;-34,610,913;58,384,365;Ciudad de Buenos Aires
434593;HTL 9 de Julio Bs As;3;-34,610,920;-58,382,120;Ciudad de Buenos Aires
434593;HTL 9 de Julio Bs As;3;-34,610,827;-58,382,054;Ciudad de Buenos Aires
434594;Village Cataratas;3;-25,592,850;-54,555,770;Iguazú
434594;Village Cataratas;3;-25,592,846;-54,555,772;Iguazú
434648;Villa Vicuña Hotel Boutique;3;-24,790,100;-65,406,520;Salta
434659;Recoleta Flats;3;-34,596,363;-58,391,904;Ciudad de Buenos Aires
434676;Ñande Retá;4;-28,537,450;-57,177,340;Carlos Pellegrini
434721;Hotel Antiguo Camino;2;-31,987,060;-64,560,050;Villa General Belgrano
434721;Hotel Antiguo Camino;2;-31,986,455;-64,559,894;Villa General Belgrano
434727;Hotel América;2;-38,004,190;-57,546,580;Mar del Plata
434729;Luxor Hotel;3;-24,791,128;-65,410,391;Salta
434729;Luxor Hotel Salta;3;-24,791,090;-65,410,410;Salta
434732;Hotel Pinares Del Cerro;3;-31,414,669;-64,481,791;Villa Carlos Paz
434732;Hotel Pinares Del Cerro;3;-31,413,870;-64,481,470;Villa Carlos Paz
434735;Ruca Kuyen Golf & Resort;3;-40,775,940;-71,620,100;Villa la Angostura
434735;Ruca Kuyen Golf & Resort;3;-40,774,013;-71,616,676;Villa la Angostura
434737;Turismo Hotel Casino;5;-27,464,110;-58,845,120;Corrientes
434749;Elegance Hotel;4;-38,028,510;-57,536,000;Mar del Plata
434751;Hotel Vip´s;3;-38,006,740;-57,544,490;Mar del Plata
434756;Balcón de la Plaza;3;-24,788,720;-65,408,820;Salta
434756;Balcón de la Plaza;3;-24,788,707;-65,408,784;Salta
434789;Coralt;3;-31,420,910;-64,185,590;Córdoba
434790;Hotel King's;2;-38,000,420;-57,542,960;Mar del Plata
434791;Villa Brescia Hotel;3;-54,809,158;-68,315,809;Ushuaia
434791;Villa Brescia Hotel;3;-54,809,110;-68,315,760;Ushuaia
434794;Hotel Denver;3;-38,009,320;-57,544,890;Mar del Plata
434794;Hotel Denver;3;-38,009,260;-57,544,974;Mar del Plata
434802;Pinares Panorama Suites & Spa;4;-31,415,770;-64,480,790;Villa Carlos Paz
434802;Pinares Panorama Suites & Spa;4;-31,414,692;-64,481,786;Villa Carlos Paz
439276;Juramento de Lealtad Townhouse Hotel;3;-34,563,589;-58,459,441;Ciudad de Buenos Aires
439296;Portal Del Sur;2;-34,609,455;-58,378,526;Ciudad de Buenos Aires
439297;Los Cedros Hotel;2;-34,613,312;-58,402,417;Ciudad de Buenos Aires
439297;Los Cedros Hotel;2;-34,613,290;-58,402,470;Ciudad de Buenos Aires
439297;Los Cedros Hotel;2;-34,613,240;-58,402,355;Ciudad de Buenos Aires
439309;Once Plaza Hotel;2;-34,613,300;-58,404,440;Ciudad de Buenos Aires
439433;Hotel Reina;2;-34,609,117;-58,382,298;Ciudad de Buenos Aires
441272;Be Jardin Escondido by Coppola;5;-34,591,120;-58,428,600;Ciudad de Buenos Aires
441272;Be Jardin Escondido by Coppola;5;-34,591,109;-58,428,563;Ciudad de Buenos Aires
442590;Gran Rex Hotel;2;-31,422,470;-64,189,710;Córdoba
442779;Hotel Chiavari;3;-36,693,120;-56,677,740;San Bernardo
442779;Hotel Chiavari;3;-36,693,110;-56,677,880;San Bernardo
442801;Hotel Tierra Colorada;2;-25,595,910;-54,570,200;Iguazú
442801;Hotel Tierra Colorada;2;-25,595,888;-54,570,142;Iguazú
442828;Hostel y Posada Colibri;1;-25,594,990;-54,567,500;Iguazú
442868;Hotel Aoma Mar del Plata;2;-38,006,058;-57,550,607;Mar del Plata
442868;Hotel Aoma Mar del Plata;3;-38,006,035;-57,550,644;Mar del Plata
442868;Hotel Aoma Mar del Plata;2;-38,006,010;-57,550,680;Mar del Plata
442876;Hotel Colonial;3;-36,691,860;-56,680,170;San Bernardo
442876;Hotel Colonial;3;-36,691,860;-56,679,940;San Bernardo
442880;Colonia Aoma Villa Carlos Paz;2;-31,424,230;-64,490,270;Villa Carlos Paz
442880;Colonia Aoma Villa Carlos Paz;2;-31,424,140;-64,490,261;Villa Carlos Paz
442880;Colonia Aoma Villa Carlos Paz;2;-31,424,130;-64,490,098;Villa Carlos Paz
442957;Hotel Nuevo Ostende;3;-37,998,330;-57,550,270;Mar del Plata
443036;Hotel Turista;1;-34,608,820;-58,376,230;Ciudad de Buenos Aires
443036;Hotel Turista;2;-34,608,740;-58,376,210;Ciudad de Buenos Aires
443114;Plaza Hotel;3;-37,328,290;-59,138,130;Tandil
443142;Flamingo Hotel;1;-41,133,620;-71,309,124;Bariloche
443142;Hotel Flamingo;3;-41,133,550;-71,309,170;Bariloche
443142;Hotel Flamingo;1;-41,133,500;-71,309,210;Bariloche
443180;Hotel Libertador;4;-37,324,360;-59,138,950;Tandil
443197;Hotel Bariloche Flat;2;-41,132,440;-71,316,420;Bariloche
443272;La Fleur Loft Boutique Spa;3;-31,949,330;-64,526,300;Villa General Belgrano
443448;Hotel Aiello;2;-33,300,140;-66,343,940;San Luis
443448;Hotel Aiello;3;-33,300,080;-66,343,930;San Luis
443466;Hotel Bicentenario Suites & Spa;3;-26,831,992;-65,201,895;San Miguel de Tucuman
443466;Hotel Bicentenario Suites & Spa;3;-26,831,965;-65,201,998;San Miguel de Tucuman
443466;Hotel Bicentenario Suites & Spa;4;-26,831,860;-65,201,820;San Miguel de Tucuman
443542;Hotel Satiri;2;-24,796,420;-65,409,020;Salta
443542;Hotel Satiri;1;-24,796,380;-65,409,080;Salta
444080;Hotel Cottbus;3;-41,136,370;-71,307,560;Bariloche
444177;Antártida Argentina;2;-54,805,015;-68,301,436;Ushuaia
444177;Antártida Argentina;2;-54,804,960;-68,301,460;Ushuaia
444276;Hotel Avenida;3;-34,608,667;-58,375,334;Ciudad de Buenos Aires
444468;Hotel Presidente;3;-31,420,470;-64,497,190;Villa Carlos Paz
444635;Tupa Apart Hotel;3;-25,609,043;-54,566,180;Iguazú
444635;Tupã Boutique Hotel;3;-25,609,043;-54,566,180;Iguazú
444737;Yvy Hotel de Selva;3;-25,610,919;-54,550,821;Iguazú
444737;Yvy Hotel de Selva;3;-25,610,580;-54,550,950;Iguazú
444737;Yvy Hotel de Selva;3;-25,610,520;-54,551,059;Iguazú
444841;Meson de la Montaña;3;-31,408,020;-64,471,720;Villa Carlos Paz
444995;Hotel Las Vegas;3;-24,790,520;-65,413,880;Salta
445129;Hotel Embajador;3;-33,010,290;-58,510,860;Gualeguaychu
445197;Fuerte Calafate Hotel Panorámico;3;-50,321,101;-72,252,900;El Calafate
445304;Hotel Hostal del Rey;2;-42,771,589;-65,028,754;Puerto Madryn
445525;Posada de Campo;3;-31,963,580;-64,538,530;Villa General Belgrano
445574;Hotel Santa Maria de la Salud;2;-34,619,920;-58,374,160;Ciudad de Buenos Aires
445640;Hotel Galicia;1;-32,893,300;-68,837,240;Mendoza
445824;Cabañas Marina House;3;-27,510,460;-64,924,479;Termas, Santiago del Estero
446501;Rainforest Hotel de Selva;3;-25,606,830;-54,559,810;Iguazú
446501;Rainforest Hotel de Selva;3;-25,606,622;-54,560,299;Iguazú
446739;Hotel Ramos Mejía;3;-38,003,550;-57,544,500;Mar del Plata
446906;Fader Hotel Boutique;3;-31,379,670;-64,226,810;Córdoba
447110;Galeon Mar del Plata Hotel;2;-38,007,900;-57,546,600;Mar del Plata
447156;Hotel Astro;2;-38,003,750;-57,547,190;Mar del Plata
463078;Recoleta Grand;5;-34,592,564;-58,390,844;Ciudad de Buenos Aires
467221;Hosteria La Estepa;3;-50,334,090;-72,316,310;El Calafate
467221;Hosteria La Estepa;3;-50,333,140;-72,319,220;El Calafate
469705;Hostel & Suites del Glaciar Libertador;2;-50,339,209;-72,255,916;El Calafate
469705;Hotel del Glaciar Libertador;2;-50,339,310;-72,256,250;El Calafate
469705;Hotel del Glaciar Libertador;2;-50,339,209;-72,255,916;El Calafate
469723;Gran Hotel Boulevard;3;-38,002,996;-57,545,660;Mar del Plata
469723;Hotel Nuevo Boulevard;2;-38,003,030;-57,545,710;Mar del Plata
469729;Hotel Plaza;3;-32,219,170;-58,135,630;Colon
469805;Terrazas de la Posta;3;-23,744,880;-65,501,280;Purmamarca
469889;Hotel Alcazar;1;-34,608,850;-58,379,800;Ciudad de Buenos Aires
470134;Costarenas Hotel & Spa;4;-32,218,190;-58,133,700;Colon
472183;Plaza Hotel;3;-24,788,332;-65,409,545;Salta
472183;Plaza Hotel;3;-24,788,253;-65,409,632;Salta
472688;Hotel Siena;1;-34,606,630;-58,388,620;Ciudad de Buenos Aires
472688;Hotel Siena Buenos Aires;2;-34,606,600;-58,388,610;Ciudad de Buenos Aires
475267;Hotel Adrazi;2;-34,612,757;-58,384,832;Ciudad de Buenos Aires
476136;Pristmata Suites;3;-24,788,590;-65,405,590;Salta
477117;Hostería La Casita (Ex Casita Suiza);2;-41,135,230;-71,308,490;Bariloche
477251;Pinamar Beach Resort;3;-37,106,480;-56,846,220;Pinamar
477438;Colores de Purmamarca;3;-23,743,908;-65,500,457;Purmamarca
477438;Colores de Purmamarca;3;-23,743,510;-65,501,420;Purmamarca
477577;ART FACTORY PALERMO;2;-34,590,493;-58,423,561;Ciudad de Buenos Aires
478178;Hotel Terrazas del Rincon;3;-32,347,015;-64,991,615;Merlo, San Luis
478178;Hotel Terrazas del Rincon;3;-32,346,809;-64,991,690;Merlo, San Luis
478178;Hotel Terrazas del Rincon;3;-32,330,960;-64,989,330;Merlo, San Luis
478545;Hotel Florida;2;-31,419,051;-64,494,125;Villa Carlos Paz
478646;Vacances Dorado;3;-37,097,480;-56,851,950;Pinamar
478723;Folks Iguazu;2;-25,602,040;-54,574,760;Iguazú
480008;Hotel San Martin;2;-32,888,580;-68,844,680;Mendoza
480008;Hotel San Martín;3;-32,888,490;-68,844,770;Mendoza
481034;Monte Coiron;3;-35,454,560;-69,588,230;Malargue
481034;Monte Coiron;3;-35,454,535;-69,588,487;Malargue
482927;Arbolar Casas de Montaña;3;-40,766,778;-71,627,255;Villa la Angostura
482945;Hostal Terrazas del San Bernardo;2;-24,801,223;-65,397,798;Salta
483846;Selva de Laurel;3;-25,606,409;-54,549,642;Iguazú
483863;Hotel Urban City;3;-31,409,970;-64,480,480;Villa Carlos Paz
483885;Atelier Hotel de Charme;3;-31,980,220;-64,558,690;Villa General Belgrano
483966;Aguará Hotel & Spa;3;-33,006,984;-58,501,922;Gualeguaychu
484237;El Pueblito Iguazu;3;-25,618,870;-54,555,810;Iguazú
484237;El Pueblito Iguazu;3;-25,618,778;-54,555,984;Iguazú
484237;El Pueblito Iguazu;3;-25,618,744;-54,555,399;Iguazú
485063;CasaSur Palermo Hotel;4;-34,579,234;-58,439,074;Ciudad de Buenos Aires
485068;Hotel Tirol;2;-38,000,950;-57,551,000;Mar del Plata
487481;Hosteria Sudbruck;3;-41,171,158;-71,438,106;Bariloche
488168;HOTEL LA GIRALDA;2;-24,787,630;-65,411,597;Salta
488222;Complejo Don Pepe;2;-50,339,726;-72,275,411;El Calafate
488393;Byblos Palermo Soho;3;-34,590,946;-58,424,884;Ciudad de Buenos Aires
488457;Syrah Suites;3;-34,583,660;-58,433,880;Ciudad de Buenos Aires
489635;Lolo Hotel Boutique;2;-38,009,940;-57,546,200;Mar del Plata
489741;06 Central Hostel Buenos Aires;2;-34,604,610;-58,376,600;Ciudad de Buenos Aires
489781;All Norte Hostel;2;-24,772,829;-65,410,735;Salta
489781;All Norte Hostel;2;-24,772,750;-65,410,800;Salta
489813;Urbanica The Libertador Hotel;4;-34,559,570;-58,445,340;Ciudad de Buenos Aires
489825;Hostel La Angostura;2;-40,762,130;-71,651,810;Villa la Angostura
490532;Posada Casa de Borgoña;2;-24,788,170;-65,415,340;Salta
490883;Posada Alpenrose Neu;2;-31,411,780;-64,492,320;Villa Carlos Paz
490900;Buenos Aires Inn Hotel;3;-34,616,488;-58,407,922;Ciudad de Buenos Aires
491590;La Comarca Suites De Montaña & Spa;4;-40,777,460;-71,614,480;Villa la Angostura
491883;Howard Johnson by Wyndham Neuquen;3;-38,957,320;-68,159,670;Neuquen
491883;Howard Johnson by Wyndham Neuquen;3;-38,956,982;-68,159,682;Neuquen
491883;Howard Johnson Hotel Neuquen;3;-38,957,220;-68,159,680;Neuquen
491883;Howard Johnson Neuquen;4;-38,957,320;-68,159,670;Neuquen
495144;Arc Recoleta;3;-34,591,469;-58,396,416;Ciudad de Buenos Aires
498201;Hostel Estoril;2;-34,609,400;-58,386,050;Ciudad de Buenos Aires
498538;Tangoinn Club Hotel;2;-41,133,696;-71,315,722;Bariloche
498538;Tangoinn Club Hotel;2;-41,133,533;-71,315,376;Bariloche
498538;Tangoinn Club Hotel;2;-41,133,230;-71,317,200;Bariloche
498565;Garden House Hostel;2;-34,622,272;-58,383,703;Ciudad de Buenos Aires
498614;Hotel Internacional;3;-41,133,820;-71,307,460;Bariloche
498614;Hotel Internacional;3;-41,133,765;-71,307,377;Bariloche
498774;Portal de la Montaña;3;-31,411,210;-64,469,890;Villa Carlos Paz
499350;Hostería Güemes;2;-41,138,380;-71,314,950;Bariloche
499678;Babel Studios;3;-34,614,939;-58,374,787;Ciudad de Buenos Aires
499700;Mi sueño;2;-41,139,617;-71,322,488;Bariloche
499700;Mi sueño;2;-41,139,600;-71,322,430;Bariloche
500006;Las Gaviotas;3;-41,121,270;-71,368,650;Bariloche
500006;Las Gaviotas;3;-41,120,650;-71,400,350;Bariloche
500105;Antu Mahuida Apartments;2;-41,136,970;-71,301,580;Bariloche
504370;Apart San Diego Recoleta;3;-34,595,318;-58,392,022;Ciudad de Buenos Aires
504820;Hotel Pachá;2;-24,781,478;-65,409,441;Salta
504820;Hotel Pachá;2;-24,781,253;-65,409,421;Salta
504938;Sosahaus Hostel Mendoza;2;-32,884,260;-68,849,670;Mendoza
505088;San Martin Suites;3;-41,133,804;-71,315,612;Bariloche
507676;Hotel Monaco;2;-54,809,670;-68,317,040;Ushuaia
507676;Hotel Monaco;2;-54,809,350;-68,316,590;Ushuaia
507676;Hotel Monaco;2;-54,809,319;-68,316,622;Ushuaia
509867;Alamos de Meli Tue Cabañas;3;-40,795,150;-71,594,930;Villa la Angostura
511255;Residencial Los Lapachos;2;-25,607,930;-54,569,124;Iguazú
511255;Residencial Los Lapachos;2;-25,607,920;-54,569,350;Iguazú
511345;La Casona de La Linda;2;-24,796,780;-65,408,870;Salta
512053;Art Factory Soho;2;-34,582,476;-58,424,733;Ciudad de Buenos Aires
512053;Art Factory Soho;2;-34,582,400;-58,424,990;Ciudad de Buenos Aires
513170;Tierra Gaucha Hostel;2;-41,133,551;-71,299,020;Bariloche
514084;Hotel Riviera;2;-31,413,900;-64,487,190;Villa Carlos Paz
514084;Riviera Hotel & Spa;3;-31,413,890;-64,487,120;Villa Carlos Paz
514702;Hotel Mayoral;3;-32,914,853;-60,685,904;Rosario
514702;Hotel Mayoral;3;-32,914,850;-60,685,780;Rosario
514754;Kospi Boutique Guesthouse;2;-41,135,530;-71,290,700;Bariloche
51501;Argenta Tower Hotel & Suites;3;-34,592,850;-58,379,420;Ciudad de Buenos Aires
51502;Castelar Hotel Spa;3;-34,609,148;-58,382,685;Ciudad de Buenos Aires
515475;Complejo 21 de Enero - Luz y Fuerza;2;-42,782,440;-64,997,440;Puerto Madryn
515744;Gala Hotel y Convenciones;3;-27,446,244;-59,022,962;Resistencia
515744;Gala Hotel y Convenciones;3;-27,446,240;-59,022,960;Resistencia
515949;Soho Point Palermo;4;-34,593,846;-58,412,501;Ciudad de Buenos Aires
516597;BlackStone Apart Boutique Hotel;3;-31,971,270;-64,556,880;Villa General Belgrano
518480;Hotel Nuevo Horizonte;2;-37,275,740;-56,980,670;Villa Gesell
518480;Hotel Nuevo Horizonte;2;-37,272,600;-56,977,460;Villa Gesell
523016;Village Cataratas;3;-25,592,850;-54,555,770;Iguazú
523016;Village Cataratas;3;-25,592,846;-54,555,772;Iguazú
523068;Lo de Carmen Apart;2;-25,605,758;-54,576,340;Iguazú
523068;Lo de Carmen Apart;2;-25,605,619;-54,576,276;Iguazú
527166;Silver Soho Suites;3;-34,583,850;-58,426,740;Ciudad de Buenos Aires
527449;Altos del Nahuel;3;-41,123,780;-71,361,097;Bariloche
527449;Altos del Nahuel;3;-41,123,420;-71,362,580;Bariloche
528674;Cabañas Antilhue;2;-40,142,480;-71,289,590;San Martin de los Andes
529982;Hotel Athos;3;-34,622,190;-58,382,560;Ciudad de Buenos Aires
532252;Anselmo Buenos Aires Curio Collection By Hilton;3;-34,620,361;-58,372,117;Ciudad de Buenos Aires
533147;ISI Baires Apart & Suites;3;-34,598,031;-58,412,644;Ciudad de Buenos Aires
534607;Aikendor Hotel Panorámico;3;-50,343,250;-72,285,690;El Calafate
534607;Aikendor Hotel Panorámico;3;-50,343,150;-72,285,630;El Calafate
534608;Tierra Gaucha III;2;-41,133,343;-71,306,634;Bariloche
534608;Tierra Gaucha III;2;-41,133,330;-71,306,900;Bariloche
534608;Tierra Gaucha III;2;-41,133,247;-71,306,936;Bariloche
534610;Brisas del Lago Apartamentos;3;-32,210,932;-58,142,945;Colon
534611;Hotel Aoma Buenos Aires;2;-34,623,000;-58,422,720;Ciudad de Buenos Aires
534627;Huinid Bustillo Hotel;5;-41,131,620;-71,339,642;Bariloche
534627;Huinid Cabañas Bustillo;3;-41,131,413;-71,339,599;Bariloche
534627;Villa Huinid Lodge;3;-41,131,413;-71,339,599;Bariloche
535104;Hotel Aitue;3;-41,133,320;-71,305,510;Bariloche
535110;AT Suites;3;-31,420,940;-64,185,520;Córdoba
535232;Hosteria Sudbruck;3;-41,171,158;-71,438,106;Bariloche
535232;Hosteria Sudbruck;3;-41,170,510;-71,438,910;Bariloche
535234;Patio de Olivos;2;-26,073,000;-65,980,580;Cafayate
535240;Akwati Suites Iguazú;3;-25,603,083;-54,566,347;Iguazú
535242;Hotel Termal Los Cardones & Spa;4;-27,494,430;-64,858,170;Termas, Santiago del Estero
535244;Cabañas Maria Belen;2;-25,597,164;-54,578,599;Iguazú
535245;Maiten Escondido;3;-40,773,358;-71,630,470;Villa la Angostura
535245;Maiten Escondido;3;-40,773,260;-71,630,540;Villa la Angostura
535252;Posada de los Poetas Hotel Boutique;3;-24,740,382;-65,487,370;Salta
535252;Posada de los Poetas Hotel Boutique;3;-24,740,320;-65,487,440;Salta
537285;HTL La Malinka;3;-41,123,410;-71,362,630;Bariloche
537285;HTL La Malinka;3;-41,123,190;-71,363,760;Bariloche
537288;Tangoinn Downtown;2;-41,133,320;-71,319,177;Bariloche
537390;Hotel El Cid;3;-31,413,352;-64,490,100;Villa Carlos Paz
537688;APART EL NEVADO;3;-35,469,524;-69,586,824;Malargue
537688;Apart El Nevado Malargüe;3;-35,469,530;-69,586,830;Malargue
538086;Del Caballero Castillo Hotel;2;-40,767,340;-71,626,210;Villa la Angostura
538086;Del Caballero Castillo Hotel;3;-40,766,460;-71,624,830;Villa la Angostura
538098;Dazzler by Wyndham Buenos Aires Polo;4;-34,575,952;-58,424,009;Ciudad de Buenos Aires
538098;Dazzler Polo;3;-34,575,978;-58,423,936;Ciudad de Buenos Aires
538195;Hosteria Las Acacias;3;-40,796,887;-71,598,706;Villa la Angostura
538195;Hosteria Las Acacias;3;-40,796,852;-71,598,866;Villa la Angostura
538513;Dodo Boutique;3;-38,016,677;-57,542,533;Mar del Plata
538528;Gran Hotel Casablanca;3;-31,404,189;-64,498,965;Villa Carlos Paz
538540;Cana Blaya Apart Hotel;3;-32,347,110;-65,000,220;Merlo, San Luis
538595;El Refugio del Mensú;2;-25,618,986;-54,563,219;Iguazú
538595;El Refugio del Mensú;2;-25,618,970;-54,561,330;Iguazú
538595;El Refugio del Mensú;2;-25,618,950;-54,563,270;Iguazú
538700;CH Madero Urbano Suites;4;-34,616,777;-58,367,493;Ciudad de Buenos Aires
538700;CH Madero Urbano Suites;4;-34,616,570;-58,367,500;Ciudad de Buenos Aires
538901;Catalonia Sur Aparts & Spa;3;-41,121,720;-71,388,120;Bariloche
538901;Catalonia Sur Aparts & Spa;3;-41,121,589;-71,388,358;Bariloche
538902;Tierra Gaucha Hostel II;1;-41,137,199;-71,306,179;Bariloche
540369;Bonarda Bon Hostel;2;-32,940,570;-60,652,440;Rosario
540381;Hotel Faro del Parque;2;-31,428,590;-64,167,720;Córdoba
540447;Hotel Yvera Cataratas;3;-25,597,573;-54,584,401;Iguazú
541483;Apart Hotel TY Coed;2;-42,785,193;-65,021,239;Puerto Madryn
541492;Posta de Purmamarca;3;-23,744,100;-65,500,600;Purmamarca
541571;La Casona de Don Jaime 2 and Suites;1;-32,943,000;-60,643,590;Rosario
541592;Rumel Quimey Quipan;3;-42,787,070;-65,016,010;Puerto Madryn
541592;RUMEL Quimey Quipán;2;-42,786,720;-65,016,250;Puerto Madryn
541623;Avvenire Rondeau by Lugar;3;-31,422,392;-64,185,458;Córdoba
541623;Avvenire Rondeau by Lugar;3;-31,422,371;-64,185,373;Córdoba
541623;Departamentos Rondeau By Lugar;3;-31,422,400;-64,185,370;Córdoba
541623;Departamentos Rondeau By Lugar;3;-31,422,371;-64,185,373;Córdoba
541646;Departamentos Lugar;3;-31,425,270;-64,188,810;Córdoba
541646;Departamentos Lugar;3;-31,424,911;-64,190,792;Córdoba
543372;NOVUM SUITES;3;-31,411,078;-64,175,993;Córdoba
543372;NOVUM SUITES;3;-31,410,970;-64,176,040;Córdoba
54581;Holiday Inn Express Puerto Madero;3;-34,598,845;-58,371,228;Ciudad de Buenos Aires
54581;Holiday Inn Express Puerto Madero;3;-34,598,770;-58,371,090;Ciudad de Buenos Aires
54582;Exe Hotel Colón;3;-34,602,426;-58,380,924;Ciudad de Buenos Aires
54582;Exe Hotel Colón;3;-34,602,141;-58,380,808;Ciudad de Buenos Aires
54583;Intercontinental Buenos Aires;5;-34,611,740;-58,377,794;Ciudad de Buenos Aires
54583;Intercontinental Buenos Aires;4;-34,611,550;-58,378,060;Ciudad de Buenos Aires
54584;Sheraton Buenos Aires Hotel and Convention Center;5;-34,593,001;-58,372,816;Ciudad de Buenos Aires
54584;Sheraton Buenos Aires Hotel and Convention Center;4;-34,592,960;-58,372,310;Ciudad de Buenos Aires
54586;Abasto Hotel;3;-34,604,113;-58,410,149;Ciudad de Buenos Aires
54588;Hotel Howard Johnson Plaza Florida Street;4;-34,596,974;-58,375,450;Ciudad de Buenos Aires
54588;Howard Johnson Plaza by Wyndham Florida Street;3;-34,596,974;-58,375,450;Ciudad de Buenos Aires
54588;Howard Johnson Plaza Florida;3;-34,596,974;-58,375,450;Ciudad de Buenos Aires
54590;Melia Buenos Aires;5;-34,597,060;-58,372,920;Ciudad de Buenos Aires
54590;Melia Buenos Aires Hotel & Convention Center;5;-34,597,060;-58,372,920;Ciudad de Buenos Aires
54590;Melia Buenos Aires Hotel & Convention Center;5;-34,596,993;-58,372,915;Ciudad de Buenos Aires
